Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-25,125.07,125.13,124.14,124.89,4880519.0,0.0,1.0,114.75572187435007,114.810773791776,113.90241715424817,114.59056612207229,4880519.0
2016-07-22,125.12,125.35,124.645,125.03,5839195.0,0.0,1.0,114.80159847220503,115.01263082233774,114.36577079258308,114.71902059606613,5839195.0
2016-07-21,125.21,125.74,124.89,125.15,5563937.0,0.0,1.0,114.88417634834391,115.3704682856063,114.59056612207229,114.82912443091799,5563937.0
2016-07-20,125.84,126.07,125.04,125.14,7334543.0,0.0,1.0,115.46222148131618,115.6732538314489,114.72819591563712,114.819949111347,7334543.0
2016-07-19,124.78,125.75,123.34,125.25,11325107.0,0.0,1.0,114.48963760679142,115.37964360517728,113.16839158856911,114.92087762662787,11325107.0
2016-07-18,123.0,123.22,122.44,123.14,6594718.0,0.0,1.0,112.85643072315551,113.05828775371725,112.34261282718016,112.98488519714935,6594718.0
2016-07-15,123.77,124.3,122.71,123.0,7192625.0,0.0,1.0,113.5629303301216,114.04922226738398,112.59034645559684,112.85643072315551,7192625.0
2016-07-14,122.98,123.74,122.91,123.18,5322618.0,0.0,1.0,112.83808008401354,113.53540437140863,112.77385284701661,113.02158647543331,5322618.0
2016-07-13,122.68,123.4,122.3,123.0,5230801.0,0.0,1.0,112.56282049688389,113.22344350599505,112.21415835318633,112.85643072315551,5230801.0
2016-07-12,122.65,123.2,122.61,122.92,6415821.0,0.0,1.0,112.53529453817093,113.03993711457528,112.49859325988697,112.78302816658761,6415821.0
2016-07-11,122.71,123.45,122.41,122.93,6711586.0,0.0,1.0,112.59034645559684,113.26932010384998,112.3150868684672,112.7922034861586,6711586.0
2016-07-08,123.0,123.1,121.96,122.85,6129913.0,0.0,1.0,112.85643072315551,112.94818391886538,111.90219748777272,112.71880092959069,6129913.0
2016-07-07,122.59,122.81,122.01,122.51,6058727.0,0.0,1.0,112.480242620745,112.68209965130674,111.94807408562768,112.40684006417709,6058727.0
2016-07-06,121.93,122.66,121.54,122.64,9332366.0,0.0,1.0,111.87467152905977,112.5444698577419,111.51683406579123,112.52611921859993,9332366.0
2016-07-05,121.36,123.23,121.34,122.27,9334006.0,0.0,1.0,111.35167831351343,113.06746307328824,111.33332767437146,112.18663239447336,9334006.0
2016-07-01,121.54,121.54,120.79,121.29,7051284.0,0.0,1.0,111.51683406579123,111.51683406579123,110.82868509796711,111.28745107651652,7051284.0
2016-06-30,119.18,121.41,119.1601,121.3,11559922.0,0.0,1.0,109.351458647038,111.39755491136837,109.33319976109173,111.2966263960875,11559922.0
2016-06-29,118.84,119.41,118.1,119.33,8341454.0,0.0,1.0,109.0394977816244,109.56249099717073,108.36052413337126,109.48908844060281,8341454.0
2016-06-28,117.17,118.37,116.55,118.23,10073497.0,0.0,1.0,107.50721941326935,108.60825776178795,106.93834959986809,108.47980328779411,10073497.0
2016-06-27,115.0,116.64,115.0,116.55,10896051.0,0.0,1.0,105.51617506636491,107.02092747600699,105.51617506636491,106.93834959986809,10896051.0
2016-06-24,115.07,117.12,115.0,115.63,13938370.0,0.0,1.0,105.58040230336182,107.46134281541443,105.51617506636491,106.09422019933716,13938370.0
2016-06-23,117.2,117.38,116.68,117.38,6775873.0,0.0,1.0,107.53474537198232,107.69990112426011,107.05762875429095,107.69990112426011,6775873.0
2016-06-22,116.54,117.21,116.3101,116.46,5833754.0,0.0,1.0,106.9291742802971,107.54392069155331,106.71823368336008,106.85577172372919,5833754.0
2016-06-21,116.99,117.15,116.18,116.18,5491490.0,0.0,1.0,107.34206366099157,107.48886877412738,106.59886277574152,106.59886277574152,5491490.0
2016-06-20,116.6,117.135,116.4297,116.54,5588202.0,0.0,1.0,106.98422619772302,107.47510579477091,106.8279705054291,106.9291742802971,5588202.0
2016-06-17,116.62,116.67,115.01,115.48,10702199.0,0.0,1.0,107.002576836865,107.04845343471995,105.5253503859359,105.95659040577235,10702199.0
2016-06-16,115.69,116.89,115.22,116.64,6664815.0,0.0,1.0,106.1492721167631,107.25031046528169,105.71803209692665,107.02092747600699,6664815.0
2016-06-15,117.64,117.74,116.335,116.41,6370379.0,0.0,1.0,107.9384594331058,108.03021262881569,106.74108022909184,106.80989512587425,6370379.0
2016-06-14,116.45,117.18,116.3,117.12,6376595.0,0.0,1.0,106.8465964041582,107.51639473284035,106.70896661059338,107.46134281541443,6376595.0
2016-06-13,117.13,117.64,116.79,116.79,7940793.0,0.0,1.0,107.4705181349854,107.9384594331058,107.15855726957182,107.15855726957182,7940793.0
2016-06-10,116.74,117.23,116.36,117.01,6067428.0,0.0,1.0,107.11268067171686,107.5622713306953,106.7640185280193,107.36041430013356,6067428.0
2016-06-09,115.78,117.19,115.61,117.0,7375064.0,0.0,1.0,106.231849992902,107.52557005241134,106.07586956019519,107.35123898056256,7375064.0
2016-06-08,115.52,115.95,115.41,115.8,5863782.0,0.0,1.0,105.99329168405629,106.3878304256088,105.89236316877542,106.25020063204397,5863782.0
2016-06-07,116.01,116.23,115.45,115.73,6417404.0,0.0,1.0,106.44288234303473,106.64473937359647,105.92906444705939,106.18597339504706,6417404.0
2016-06-06,114.97,116.0,114.9301,115.77,6349758.0,0.0,1.0,105.48864910765194,106.43370702346374,105.4520395825637,106.222674673331,6349758.0
2016-06-03,114.47,115.39,114.115,114.76,6881432.0,0.0,1.0,105.02988312910253,105.87401252963345,104.70415928433245,105.2959673966612,6881432.0
2016-06-02,112.87,114.65,112.86,114.49,7310801.0,0.0,1.0,103.56183199774442,105.19503888138033,103.55265667817342,105.0482337682445,7310801.0
2016-06-01,112.57,113.06,112.07,112.78,4749063.0,0.0,1.0,103.28657241061475,103.73616306959319,102.82780643206534,103.47925412160552,4749063.0
2016-05-31,113.26,113.63,112.32,112.69,10104705.0,0.0,1.0,103.91966946101296,104.25915628513951,103.05718942134006,103.39667624546662,10104705.0
2016-05-27,113.04,113.34,112.69,113.06,4647024.0,0.0,1.0,103.71781243045122,103.99307201758086,103.39667624546662,103.73616306959319,4647024.0
2016-05-26,113.11,113.32,112.85,112.9,3973425.0,0.0,1.0,103.78203966744813,103.97472137843887,103.54348135860243,103.58935795645738,3973425.0
2016-05-25,113.18,113.725,112.85,113.35,5455518.0,0.0,1.0,103.84626690444506,104.3463218210639,103.54348135860243,104.00224733715184,5455518.0
2016-05-24,112.52,113.5,112.52,112.69,6124559.0,0.0,1.0,103.24069581275982,104.13987713071667,103.24069581275982,103.39667624546662,6124559.0
2016-05-23,112.77,112.82,112.04,112.16,6462021.0,0.0,1.0,103.47007880203452,103.51595539988946,102.80028047335239,102.91038430820424,6462021.0
2016-05-20,112.2,112.92,111.76,112.64,7435083.0,0.8,1.0,102.9470855864882,103.60770859559935,102.54337152536472,103.35079964761168,7435083.0
2016-05-19,112.99,113.04,112.2,112.85,8232205.0,0.0,1.0,102.94082203970066,102.98637510724633,102.22108357247912,102.8132734505728,8232205.0
2016-05-18,113.61,114.025,112.88,113.59,8267933.0,0.0,1.0,103.50568007726694,103.883770537896,102.84060529110019,103.48745885024869,8267933.0
2016-05-17,114.54,114.56,113.24,113.83,9233911.0,0.0,1.0,104.35296713361637,104.37118836063465,103.168587377429,103.70611357446789,9233911.0
2016-05-16,113.39,114.63,113.31,114.44,6222861.0,0.0,1.0,103.30524658006601,104.43496265519858,103.23236167199295,104.26186099852504,6222861.0
2016-05-13,113.9,114.09,113.36,113.56,6779807.0,0.0,1.0,103.76988786903183,103.94298952570537,103.2779147395386,103.46012700972128,6779807.0
2016-05-12,114.5,114.7599,113.54,114.23,7156163.0,0.0,1.0,104.31652467957984,104.55330952468222,103.44190578270302,104.07053811483324,7156163.0
2016-05-11,114.57,114.76,114.31,114.37,6680452.0,0.0,1.0,104.38029897414377,104.55340063081732,104.1434230229063,104.19808670396111,6680452.0
2016-05-10,114.0,115.0,113.92,114.67,8356260.0,0.0,1.0,103.86099400412316,104.77205535503651,103.78810909605009,104.4714051092351,8356260.0
2016-05-09,112.98,113.99,112.73,113.72,6512515.0,0.0,1.0,102.93171142619154,103.85188339061402,102.7039460884632,103.60589682586742,6512515.0
2016-05-06,112.58,113.05,112.275,112.74,6099839.0,0.0,1.0,102.56728688582618,102.99548572075547,102.28941317379761,102.71305670197232,6099839.0
2016-05-05,112.08,113.1,112.04,112.88,5404241.0,0.0,1.0,102.1117562103695,103.04103878830112,102.07531375633297,102.84060529110019,5404241.0
2016-05-04,112.04,112.54,111.7,112.22,5214649.0,0.0,1.0,102.07531375633297,102.53084443178966,101.76555289702243,102.23930479949738,5214649.0
2016-05-03,112.56,113.1,112.12,112.69,7550697.0,0.0,1.0,102.54906565880792,103.04103878830112,102.14819866440604,102.66750363442665,7550697.0
2016-05-02,112.22,112.7897,111.93,112.75,5178847.0,0.0,1.0,102.23930479949738,102.75833645111271,101.97509700773251,102.72216731548146,5178847.0
2016-04-29,112.06,112.22,111.51,112.08,7774477.0,0.0,1.0,102.09353498335125,102.23930479949738,101.5924512403489,102.1117562103695,7774477.0
2016-04-28,112.1,112.71,111.64,112.48,6638316.0,0.0,1.0,102.12997743738777,102.68572486144492,101.71088921596763,102.47618075073485,6638316.0
2016-04-27,112.96,113.2,112.46,112.77,5759301.0,0.0,1.0,102.91349019917325,103.13214492339247,102.45795952371658,102.74038854249972,5759301.0
2016-04-26,113.45,113.56,112.65,112.91,5853561.0,0.0,1.0,103.35991026112082,103.46012700972128,102.63106118039013,102.8679371316276,5853561.0
2016-04-25,113.31,113.55,112.48,113.51,6139854.0,0.0,1.0,103.23236167199295,103.45101639621214,102.47618075073485,103.41457394217562,6139854.0
2016-04-22,113.43,113.7531,112.828,113.32,7508290.0,0.0,1.0,103.34168903410254,103.63605295658266,102.7932301008527,103.24147228550207,7508290.0
2016-04-21,113.31,113.73,112.77,113.57,7884452.0,0.0,1.0,103.23236167199295,103.61500743937655,102.74038854249972,103.46923762323041,7884452.0
2016-04-20,113.19,114.19,113.05,113.58,8212633.0,0.0,1.0,103.12303430988334,104.0340956607967,102.99548572075547,103.47834823673955,8212633.0
2016-04-19,111.65,113.95,111.48,112.68,10523512.0,0.0,1.0,101.71999982947676,103.81544093657749,101.5651193998215,102.65839302091753,10523512.0
2016-04-18,110.0,111.1,109.67,110.93,7768707.0,0.0,1.0,100.21674860046971,101.21891608647441,99.9160983546683,101.06403565681914,7768707.0
2016-04-15,110.07,110.4,109.5,110.18,10057866.0,0.0,1.0,100.28052289503364,100.58117314083506,99.76121792501303,100.38073964363413,10057866.0
2016-04-14,110.0,110.29,109.45,109.84,4457099.0,0.0,1.0,100.21674860046971,100.48095639223459,99.71566485746737,100.07097878432359,4457099.0
2016-04-13,110.0,110.35,109.31,109.87,5758284.0,0.0,1.0,100.21674860046971,100.53562007328938,99.5881162683395,100.09831062485098,5758284.0
2016-04-12,109.0,110.24,108.75,109.6,8407385.0,0.0,1.0,99.30568724955636,100.43540332468892,99.07792191182801,99.85232406010437,8407385.0
2016-04-11,109.15,109.62,108.65,108.97,6823772.0,0.0,1.0,99.44234645219336,99.87054528712264,98.98681577673668,99.27835540902895,6823772.0
2016-04-08,109.37,109.64,108.76,109.1,6301534.0,0.0,1.0,99.6427799493943,99.88876651414091,99.08703252533715,99.39679338464768,6301534.0
2016-04-07,109.0,109.62,108.63,109.27,7822916.0,0.0,1.0,99.30568724955636,99.87054528712264,98.9685945497184,99.55167381430296,7822916.0
2016-04-06,108.72,109.5,107.88,109.42,6828705.0,0.0,1.0,99.05059007130062,99.76121792501303,98.28529853653339,99.68833301693996,6828705.0
2016-04-05,108.23,109.84,108.005,108.95,7938711.0,0.0,1.0,98.60417000935307,100.07097878432359,98.39918120539755,99.26013418201069,7938711.0
2016-04-04,108.82,109.1,108.26,108.59,10668875.0,0.0,1.0,99.14169620639194,99.39679338464768,98.63150184988046,98.93215209568189,10668875.0
2016-04-01,108.0,109.29,107.69,109.19,9043031.0,0.0,1.0,98.394625898643,99.56989504132123,98.11219687985985,99.4787889062299,9043031.0
2016-03-31,108.86,108.98,108.04,108.2,8167693.0,0.0,1.0,99.17813866042849,99.28746602253808,98.43106835267953,98.57683816882567,8167693.0
2016-03-30,109.45,109.56,108.93,108.98,5248182.0,0.0,1.0,99.71566485746737,99.81588160606783,99.24191295499243,99.28746602253808,5248182.0
2016-03-29,108.3,109.25,107.74,109.14,6612787.0,0.0,1.0,98.667944303917,99.5334525872847,98.15774994740552,99.43323583868423,6612787.0
2016-03-28,108.41,108.9,108.06,108.23,4738112.0,0.0,1.0,98.76816105251747,99.21458111446502,98.44928957969779,98.60417000935307,4738112.0
2016-03-24,108.22,108.61,107.75,108.31,6284206.0,0.0,1.0,98.59505939584393,98.95037332270014,98.16686056091466,98.67705491742613,6284206.0
2016-03-23,107.29,108.825,107.2,108.5,8191313.0,0.0,1.0,97.74777233949452,99.14625151314652,97.6657768179123,98.85015657409967,8191313.0
2016-03-22,107.28,107.63,107.05,107.38,7821676.0,0.0,1.0,97.73866172598538,98.05753319880505,97.5291176152753,97.8297678610767,7821676.0
2016-03-21,107.41,107.75,106.55,107.28,7674356.0,0.0,1.0,97.85709970160411,98.16686056091466,97.07358693981861,97.73866172598538,7674356.0
2016-03-18,106.99,107.84,106.36,107.5,14758303.0,0.0,1.0,97.47445393422049,98.24885608249686,96.90048528314507,97.93909522318631,14758303.0
2016-03-17,107.47,107.6,106.45,106.74,8571010.0,0.0,1.0,97.9117633826589,98.03020135827764,96.98248080472729,97.24668859649215,8571010.0
2016-03-16,107.73,107.78,106.875,107.41,7065081.0,0.0,1.0,98.14863933389638,98.19419240144205,97.36968187886546,97.85709970160411,7065081.0
2016-03-15,107.62,108.35,106.76,107.76,8476598.0,0.0,1.0,98.04842258529592,98.71349737146267,97.26490982351044,98.1759711744238,8476598.0
2016-03-14,107.92,108.3,107.31,107.66,7242758.0,0.0,1.0,98.32174099056992,98.667944303917,97.76599356651278,98.08486503933244,7242758.0
2016-03-11,107.5,107.99,107.21,107.71,7763674.0,0.0,1.0,97.93909522318631,98.38551528513385,97.67488743142144,98.13041810687811,7763674.0
2016-03-10,106.99,107.48,106.07,107.14,10474747.0,0.0,1.0,97.47445393422049,97.92087399616805,96.6362774913802,97.6111131368575,10474747.0
2016-03-09,106.84,107.02,106.09,106.84,7564004.0,0.0,1.0,97.3377947315835,97.5017857747479,96.65449871839847,97.3377947315835,7564004.0
2016-03-08,106.52,106.77,105.965,106.22,7576842.0,0.0,1.0,97.04625509929122,97.27402043701956,96.54061604953431,96.7729366940172,7576842.0
2016-03-07,106.0,106.9196,105.49,106.74,6973441.0,0.0,1.0,96.57250319681627,97.4103152151162,96.10786190785045,97.24668859649215,6973441.0
2016-03-04,106.51,106.98,106.07,106.5,6715568.0,0.0,1.0,97.0371444857821,97.46534332071137,96.6362774913802,97.02803387227296,6715568.0
2016-03-03,106.82,107.0,105.63,106.65,6927155.0,0.0,1.0,97.31957350456523,97.48356454772963,96.23541049697832,97.16469307490996,6927155.0
2016-03-02,106.91,107.41,106.43,107.04,9766929.0,0.0,1.0,97.40156902614743,97.85709970160411,96.96425957770903,97.52000700176617,9766929.0
2016-03-01,105.9,107.24,105.44,107.22,8298471.0,0.0,1.0,96.48139706172493,97.70221927194883,96.06230884030478,97.68399804493058,8298471.0
2016-02-29,105.28,106.2,105.04,105.21,10103370.0,0.0,1.0,95.91653902415865,96.75471546699895,95.69788429993945,95.85276472959471,10103370.0
2016-02-26,106.82,106.92,105.42,105.78,9049441.0,0.0,1.0,97.31957350456523,97.41067963965656,96.04408761328652,96.37206969961534,9049441.0
2016-02-25,104.95,106.39,104.77,106.38,8092367.0,0.0,1.0,95.61588877835725,96.92781712367248,95.45189773519283,96.91870651016335,8092367.0
2016-02-24,103.34,105.075,102.97,104.96,9072927.0,0.0,1.0,94.14908000338673,95.72977144722141,93.81198730354879,95.62499939186637,9072927.0
2016-02-23,104.65,104.79,103.96,104.08,6628480.0,0.0,1.0,95.34257037308323,95.4701189622111,94.71393804095301,94.82326540306262,6628480.0
2016-02-22,104.44,104.75,104.05,104.75,6946966.0,0.0,1.0,95.15124748939142,95.43367650817457,94.79593356253521,95.43367650817457,6946966.0
2016-02-19,103.58,104.68,103.38,104.16,9342898.0,0.75,1.0,94.36773472760594,95.36990221361064,94.18552245742326,94.89615031113568,9342898.0
2016-02-18,102.83,104.6767,102.5,104.24,10743141.0,0.0,1.0,93.01469008191862,94.68511921907975,92.71618918016783,94.29010302576287,10743141.0
2016-02-17,102.75,103.24,102.23,102.5,8903978.0,0.0,1.0,92.94232622694874,93.3855548386393,92.47196116964447,92.71618918016783,8903978.0
2016-02-16,102.37,103.05,101.65,102.32,10451550.0,0.0,1.0,92.59859791584178,93.2136906830858,91.9473232211128,92.55337050648558,10451550.0
2016-02-12,101.82,101.98,100.72,101.82,9035013.0,0.0,1.0,92.1010964129238,92.24582412286357,91.10609340708784,92.1010964129238,9035013.0
2016-02-11,100.46,102.02,99.98,101.7,12465782.0,0.0,1.0,90.87091087843571,92.28200605034851,90.43672774861639,91.99255063046897,12465782.0
2016-02-10,102.05,102.91,101.3684,101.73,9832924.0,0.0,1.0,92.30914249596222,93.08705393688851,91.69260245161878,92.01968707608268,9832924.0
2016-02-09,101.31,102.24,100.9725,101.97,10043839.0,0.0,1.0,91.63977683749077,92.4810066515157,91.33449182433655,92.23677864099233,10043839.0
2016-02-08,100.31,103.51,100.22,102.0,14323726.0,0.0,1.0,90.73522865036718,93.62978284916267,90.65381931352606,92.26391508660605,14323726.0
2016-02-05,102.66,102.77,99.78,100.54,15521054.0,0.0,1.0,92.8609168901076,92.9604171906912,90.25581811119167,90.9432747334056,15521054.0
2016-02-04,103.61,104.085,102.73,103.9,10388998.0,0.0,1.0,93.72023766787503,94.14989805675872,92.92423526320627,93.98255664214086,10388998.0
2016-02-03,103.65,104.38,102.01,104.14,10168633.0,0.0,1.0,93.75641959535997,94.41673977196018,92.27296056847729,94.19964820705052,10168633.0
2016-02-02,103.3,104.26,103.0,103.41,10616349.0,0.0,1.0,93.4398277298667,94.30819398950536,93.16846327372963,93.53932803045029,10616349.0
2016-02-01,103.61,104.785,103.22,104.37,9803485.0,0.0,1.0,93.72023766787503,94.78308178774523,93.36746387489681,94.40769429008895,9803485.0
2016-01-29,102.89,104.75,102.63,104.44,15613480.0,0.0,1.0,93.06896297314604,94.75142260119591,92.8337804444939,94.4710126631876,15613480.0
2016-01-28,102.5,103.04,101.85,102.27,12789459.0,0.0,1.0,92.71618918016783,93.20464520121457,92.1282328585375,92.5081430971294,12789459.0
2016-01-27,100.49,103.38,100.49,102.16,19327217.0,0.0,1.0,90.89804732404941,93.51219158483659,90.89804732404941,92.4086427965458,19327217.0
2016-01-26,97.26,101.34,97.135,101.18,17266443.0,0.0,1.0,87.97635667964023,91.66691328310448,87.8632881562498,91.5221855731647,17266443.0
2016-01-25,96.72,97.69,96.04,96.4,9350031.0,0.0,1.0,87.48790065859349,88.36531240010338,86.87280789134945,87.19844523871394,9350031.0
2016-01-22,97.02,97.085,95.95,96.75,8379946.0,0.0,1.0,87.75926511473057,87.8180607468936,86.79139855450833,87.5150371042072,8379946.0
2016-01-21,95.77,96.64,94.28,95.94,11264989.0,0.0,1.0,86.62857988082608,87.41553680362361,85.28080308201194,86.7823530726371,11264989.0
2016-01-20,96.11,97.28,94.53,95.75,12685076.0,0.0,1.0,86.9361262644481,87.9944476433827,85.50694012879283,86.61048891708361,12685076.0
2016-01-19,97.93,98.41,96.9,97.5,12457715.0,0.0,1.0,88.58240396501304,89.01658709483236,87.65071933227574,88.1934482445499,12457715.0
2016-01-15,96.37,98.0,96.25,97.0,12657614.0,0.0,1.0,87.17130879310024,88.64572233811168,87.06276301064541,87.7411741509881,12657614.0
2016-01-14,97.1,99.47,97.0,98.89,10164144.0,0.0,1.0,87.83162896970045,89.97540817318337,87.7411741509881,89.45077022465168,10164144.0
2016-01-13,98.49,98.98,96.84,97.02,8290689.0,0.0,1.0,89.08895094980224,89.53217956149281,87.59644644104833,87.75926511473057,8290689.0
2016-01-12,97.99,98.63,97.24,98.24,6743979.0,0.0,1.0,88.63667685624044,89.21558769599955,87.95826571589775,88.86281390302135,6743979.0
2016-01-11,98.24,98.63,96.08,97.57,8151427.0,0.0,1.0,88.86281390302135,89.21558769599955,86.9089898188344,88.25676661764854,8151427.0
2016-01-08,99.88,99.94,97.85,98.16,9766654.0,0.0,1.0,90.34627292990403,90.40054582113144,88.51004011004315,88.79045004805145,9766654.0
2016-01-07,99.31,100.09,98.88,99.22,9432286.0,0.0,1.0,89.8306804632436,90.53622804919999,89.44172474278044,89.74927112640246,9432286.0
2016-01-06,99.82,100.97,99.6,100.39,7733187.0,0.0,1.0,90.29200003867662,91.33223045386875,90.09299943750942,90.80759250533707,7733187.0
2016-01-05,100.58,101.44,100.57,100.9,6467228.0,0.0,1.0,90.97945666089055,91.75736810181682,90.97041117901931,91.2689120807701,6467228.0
2016-01-04,101.71,101.81,99.45,100.48,12722446.0,0.0,1.0,92.0015961123402,92.09205093105257,89.95731720944089,90.88900184217819,12722446.0
2015-12-31,103.37,103.62,102.69,102.72,4592503.0,0.0,1.0,93.50314610296536,93.72928314974627,92.88805333572131,92.91518978133503,4592503.0
2015-12-30,104.11,104.34,103.53,103.78,3847819.0,0.0,1.0,94.17251176143681,94.38055784447525,93.64787381290513,93.87401085968602,3847819.0
2015-12-29,103.34,104.185,103.34,104.03,4229973.0,0.0,1.0,93.47600965735165,94.24035287547109,93.47600965735165,94.10014790646693,4229973.0
2015-12-28,103.18,103.47,102.925,103.22,4062956.0,0.0,1.0,93.33128194741188,93.59360092167772,93.10062215969536,93.36746387489681,4062956.0
2015-12-24,103.12,103.91,103.01,103.72,2546278.0,0.0,1.0,93.27700905618447,93.99160212401209,93.17750875560087,93.81973796845861,2546278.0
2015-12-23,103.11,103.67,102.74,103.49,5531571.0,0.0,1.0,93.26796357431323,93.77451055910244,92.9332807450775,93.61169188542019,5531571.0
2015-12-22,101.91,102.88,101.15,102.71,5581632.0,0.0,1.0,92.18250574976491,93.05991749127479,91.495049127551,92.90614429946379,5581632.0
2015-12-21,102.34,102.92,100.85,101.58,8321937.0,0.0,1.0,92.57146147022806,93.09609941875975,91.2236846714139,91.88400484801413,8321937.0
2015-12-18,103.08,103.08,101.95,101.95,14905454.0,0.0,1.0,93.24082712869952,93.24082712869952,92.21868767724986,92.21868767724986,14905454.0
2015-12-17,105.16,105.26,103.63,103.64,8740832.0,0.0,1.0,95.12228735791658,95.21274217662895,93.73832863161749,93.74737411348873,8740832.0
2015-12-16,104.64,105.49,103.52,105.25,8178806.0,0.0,1.0,94.65192230061231,95.42078825966736,93.63882833103389,95.20369669475771,8178806.0
2015-12-15,102.65,104.69,102.65,104.13,9283193.0,0.0,1.0,92.85187140823638,94.6971497099685,92.85187140823638,94.19060272517928,9283193.0
2015-12-14,101.645,102.29,100.78,102.15,10640583.0,0.0,1.0,91.94280048017717,92.52623406087189,91.16036629831527,92.39959731467458,10640583.0
2015-12-11,102.37,102.37,101.43,101.68,7796497.0,0.0,1.0,92.59859791584178,92.59859791584178,91.7483226199456,91.9744596667265,7796497.0
2015-12-10,102.3,103.34,101.8,102.64,6476936.0,0.0,1.0,92.53527954274311,93.47600965735165,92.08300544918131,92.84282592636514,6476936.0
2015-12-09,102.14,103.34,101.67,102.15,7947010.0,0.0,1.0,92.39055183280334,93.47600965735165,91.96541418485526,92.39959731467458,7947010.0
2015-12-08,102.98,103.24,101.9103,102.42,8005242.0,0.0,1.0,93.15037230998716,93.3855548386393,92.18277711422107,92.64382532519795,8005242.0
2015-12-07,102.61,103.49,102.6,103.32,7262911.0,0.0,1.0,92.81568948075143,93.61169188542019,92.80664399888019,93.45791869360917,7262911.0
2015-12-04,101.4,103.0,101.28,102.95,7843509.0,0.0,1.0,91.72118617433189,93.16846327372963,91.61264039187706,93.12323586437346,7843509.0
2015-12-03,102.27,102.37,100.31,100.79,12008737.0,0.0,1.0,92.5081430971294,92.59859791584178,90.73522865036718,91.16941178018651,12008737.0
2015-12-02,102.5,102.93,101.99,102.05,6623500.0,0.0,1.0,92.71618918016783,93.10514490063099,92.25486960473481,92.30914249596222,6623500.0
2015-12-01,101.73,102.49,101.12,102.36,7545986.0,0.0,1.0,92.01968707608268,92.70714369829659,91.46791268193729,92.58955243397054,7545986.0
2015-11-30,102.48,102.48,101.24,101.24,8974353.0,0.0,1.0,92.69809821642536,92.69809821642536,91.5764584643921,91.5764584643921,8974353.0
2015-11-27,102.28,102.62,101.79,102.37,2353779.0,0.0,1.0,92.51718857900065,92.82473496262267,92.07395996731009,92.59859791584178,2353779.0
2015-11-25,102.17,102.33,101.96,101.96,5401443.0,0.0,1.0,92.41768827841706,92.56241598835682,92.22773315912109,92.22773315912109,5401443.0
2015-11-24,101.81,102.79,101.81,102.04,7492381.0,0.0,1.0,92.09205093105257,92.97850815443368,92.09205093105257,92.300097014091,7492381.0
2015-11-23,102.39,103.0,102.19,102.77,6730405.0,0.0,1.0,92.61668887958425,93.16846327372963,92.43577924215953,92.9604171906912,6730405.0
2015-11-20,102.49,102.8,102.2,102.48,7671207.0,0.75,1.0,92.70714369829659,92.98755363630491,92.44482472403077,92.69809821642536,7671207.0
2015-11-19,102.66,102.68,102.06,102.49,5162070.0,0.0,1.0,92.18625169910129,92.20421122602495,91.64746589139176,92.03359572025026,5162070.0
2015-11-18,101.53,102.8,101.31,102.67,7146029.0,0.0,1.0,91.17153842791501,92.31196838756685,90.97398363175485,92.19523146256313,7146029.0
2015-11-17,101.34,101.71,100.88,101.5,5123925.0,0.0,1.0,91.00092292214032,91.33317417022786,90.58785380289635,91.14459913752953,5123925.0
2015-11-16,100.38,101.29,100.04,101.22,5755304.0,0.0,1.0,90.13886562980507,90.9560241048312,89.83355367210301,90.89316576059841,5755304.0
2015-11-13,100.04,100.94,99.74,99.88,8517437.0,0.0,1.0,89.83355367210301,90.6417323836673,89.56416076824823,89.68987745671379,8517437.0
2015-11-12,101.14,101.605,100.22,100.27,6918621.0,0.0,1.0,90.8213276529038,91.23888665387871,89.99518941441586,90.04008823172498,6918621.0
2015-11-11,101.78,102.355,101.5,101.86,6284749.0,0.0,1.0,91.39603251446064,91.91236891351562,91.14459913752953,91.46787062215525,6284749.0
2015-11-10,101.0,101.76,100.68,101.45,5114204.0,0.0,1.0,90.69561096443825,91.378072987537,90.40825853365985,91.0997003202204,5114204.0
2015-11-09,101.39,101.59,100.55,100.84,6625850.0,0.0,1.0,91.04582173944945,91.22541700868597,90.2915216086561,90.55193474904904,6625850.0
2015-11-06,101.57,101.92,100.86,101.92,6220880.0,0.0,1.0,91.2074574817623,91.5217492029262,90.5698942759727,91.5217492029262,6220880.0
2015-11-05,102.25,102.49,101.42,102.33,6545575.0,0.0,1.0,91.81808139716645,92.03359572025026,91.07276102983492,91.88991950486106,6545575.0
2015-11-04,101.9,102.39,101.69,101.94,5592309.0,0.0,1.0,91.50378967600255,91.94379808563201,91.31521464330422,91.53970872984985,5592309.0
2015-11-03,101.84,102.3,101.11,101.96,6229002.0,0.0,1.0,91.4499110952316,91.86298021447557,90.79438836251833,91.5576682567735,6229002.0
2015-11-02,101.18,102.34,100.84,102.17,6297929.0,0.0,1.0,90.85724670675111,91.89889926832288,90.55193474904904,91.74624328947185,6297929.0
2015-10-30,101.53,102.12,101.01,101.03,10520339.0,0.0,1.0,91.17153842791501,91.70134447216272,90.70459072790008,90.72255025482373,10520339.0
2015-10-29,100.47,101.53,100.12,101.37,6340702.0,0.0,1.0,90.2196835009615,91.17153842791501,89.90539177979761,91.0278622125258,6340702.0
